,,,,,132.2321227,,,
Ano,Mês,Dia,HORA,Média de Vel 1,Média de Dir 1,Média de Vel_ext 1,VX,VY
2011,2,9,19,9.787666667,103.8333333,9.622833333,-4.576673644,8.464808309
2011,2,9,20,8.903,111.5,8.739333333,-3.093717378,8.173424
2011,2,9,21,7.989333333,122.1666667,7.842,-1.370570895,7.721301666
2011,2,9,22,7.912833333,135,7.733333333,0.373440998,7.724311378
2011,2,9,23,8.818333333,137.6666667,8.621166667,0.816497993,8.582414912
2011,2,10,0,8.487833333,147,8.294166667,2.114213531,8.020180911
2011,2,10,1,8.271,151,8.075,2.598009385,7.645650544
2011,2,10,2,8.6995,151.5,8.482666667,2.799154469,8.007519469
2011,2,10,3,9.6425,149.8333333,9.386833333,2.838484816,8.947381962
2011,2,10,4,8.858833333,150.1666667,8.63,2.657438352,8.210659012
2011,2,10,5,9.227833333,148.8333333,8.987333333,2.567758563,8.612710166
2011,2,10,6,8.214333333,147.6666667,8.041,2.140010257,7.751002329
2011,2,10,7,8.239333333,145,8.2,1.812214334,7.997241975
2011,2,10,8,8.968833333,141.6666667,8.927166667,1.463347793,8.806413455
2011,2,10,9,8.1055,134,8.074333333,0.249096281,8.07049006
2011,2,10,10,7.508,133,7.4685,0.100089742,7.467829289
2011,2,10,11,6.966333333,139.3333333,6.933833333,0.857177418,6.880646159
2011,2,10,12,6.709333333,131.6666667,6.6755,-0.065879903,6.675174911
2011,2,10,13,6.671333333,132.1666667,6.623,-0.007566266,6.622995678
2011,2,10,14,7.883,136.6666667,7.850666667,0.607014673,7.827164257
2011,2,10,15,8.429666667,115.8333333,8.382833333,-2.366651464,8.041819168
2011,2,10,16,9.651833333,109.8333333,9.5875,-3.653324946,8.864162289
2011,2,10,17,8.323333333,111,8.2155,-2.975220469,7.657839343
2011,2,10,18,8.460833333,113.6666667,8.3415,-2.655832133,7.907412847
2011,2,10,19,8.317,124.1666667,8.176166667,-1.147151463,8.095291526
2011,2,10,20,8.2,131.8333333,8.045166667,-0.055995423,8.044971797
2011,2,10,21,8.902333333,133.3333333,8.757333333,0.168303399,8.755715909
2011,2,10,22,8.288666667,130.5,8.132666667,-0.245823186,8.128950614
2011,2,10,23,7.524,131.3333333,7.361166667,-0.115468668,7.360260979
2011,2,11,0,8.238333333,137.6666667,8.067666667,0.764076824,8.03140287
2011,2,11,1,9.8295,142.8333333,9.628833333,1.771436868,9.464483228
2011,2,11,2,9.474333333,149.5,9.281833333,2.755215168,8.86347671
2011,2,11,3,8.689166667,154,8.501666667,3.152819485,7.895445865
2011,2,11,4,8.672333333,156.8333333,8.482166667,3.53112601,7.71221761
2011,2,11,5,9.064666667,156.6666667,8.853833333,3.662418363,8.060834722
2011,2,11,6,8.661666667,151.1666667,8.534333333,2.769286707,8.072539661
2011,2,11,7,10.09033333,145.6666667,10.01666667,2.32721578,9.742570395
2011,2,11,8,10.8145,139.5,10.74866667,1.359797545,10.66230678
2011,2,11,9,10.74566667,131.5,10.70233333,-0.13675018,10.70145962
2011,2,11,10,9.718833333,130.1666667,9.675666667,-0.348722645,9.669380433
2011,2,11,11,8.910333333,125.3333333,8.875833333,-1.066128382,8.811571235
2011,2,11,12,8.985833333,129.6666667,8.945,-0.400384411,8.936034765
2011,2,11,13,8.620333333,121.3333333,8.572666667,-1.62087434,8.418038973
2011,2,11,14,8.566833333,116.6666667,8.515166667,-2.284951948,8.202868886
2011,2,11,15,8.748833333,115.3333333,8.707833333,-2.531210212,8.331826704
2011,2,11,16,9.376666667,110.1666667,9.322,-3.501954583,8.639212817
2011,2,11,17,9.443833333,105.3333333,9.361,-4.235064929,8.348206158
2011,2,11,18,9.010666667,109,8.892333333,-3.507644537,8.171292548
2011,2,11,19,9.139333333,116.1666667,9.023666667,-2.497167492,8.671257961
2011,2,11,20,8.408,126.1666667,8.277166667,-0.87460317,8.230829687
2011,2,11,21,10.8945,120,10.691,-2.265131556,10.44828503
2011,2,11,22,9.626166667,126,9.463,-1.027272115,9.407076113
2011,2,11,23,9.459833333,130,9.293666667,-0.361970073,9.28661498
2011,2,12,0,8.907333333,133.1666667,8.730166667,0.142390295,8.729005386
2011,2,12,1,8.756,139,8.573333333,1.010343726,8.513592074
2011,2,12,2,8.303833333,145,8.155166667,1.802306089,7.953517217
2011,2,12,3,8.189833333,143.6666667,8.030666667,1.592066143,7.871272611
2011,2,12,4,8.359833333,148.3333333,8.248833333,2.287689806,7.925258778
2011,2,12,5,7.519833333,144.6666667,7.426666667,1.599140538,7.25245664
2011,2,12,6,6.957833333,139.6666667,6.900666667,0.892901121,6.842655043
2011,2,12,7,7.7075,132,7.652166667,-0.031001182,7.652103869
2011,2,12,8,8.026166667,130.3333333,7.983833333,-0.264536824,7.97944954
2011,2,12,9,8.748833333,127.6666667,8.702833333,-0.692727654,8.675219676
2011,2,12,10,8.7075,100.1666667,8.652666667,-4.59359472,7.332634451
2011,2,12,11,7.416,104.3333333,7.332666667,-3.43103643,6.480431272
2011,2,12,12,8.4325,133.8333333,8.273333333,0.23117976,8.270102802
2011,2,12,13,5.236333333,105.6666667,5.203,-2.32688522,4.653688234
2011,2,12,14,4.892,78.16666667,4.874833333,-3.947093886,2.860847755
2011,2,12,15,5.301166667,68.83333333,5.278,-4.719296127,2.363372181
2011,2,12,16,4.706833333,78.5,4.681666667,-3.774640876,2.769492559
2011,2,12,17,5.5235,78,5.4615,-4.431415477,3.192262383
2011,2,12,18,5.786,97,5.6685,-3.27010298,4.63015321
2011,2,12,19,6.9125,106.3333333,6.7335,-2.941076862,6.057234447
2011,2,12,20,6.7685,105.5,6.5975,-2.967686092,5.892354836
2011,2,12,21,6.895,113,6.677333333,-2.199487271,6.30468367
2011,2,12,22,5.435833333,126.1666667,5.243333333,-0.554034507,5.213980265
2011,2,12,23,6.050333333,130,5.842333333,-0.227547415,5.837900389
2011,2,13,0,6.282,126.6666667,6.087,-0.590334628,6.058306201
2011,2,13,1,7.198166667,138.3333333,6.964,0.740169299,6.924553806
2011,2,13,2,6.578166667,138.5,6.3595,0.694311338,6.321484953
2011,2,13,3,6.6245,146.3333333,6.434166667,1.567591437,6.240285072
2011,2,13,4,6.888,150.5,6.699166667,2.099921547,6.361537827
2011,2,13,5,6.244833333,150.8333333,6.059166667,1.93274895,5.742645923
2011,2,13,6,5.377,149.3333333,5.249333333,1.543621688,5.017243519
2011,2,13,7,4.958833333,149.5,4.931,1.463715789,4.708746871
2011,2,13,8,5.373666667,131.6666667,5.358166667,-0.05287926,5.35790573
2011,2,13,9,5.598666667,130.8333333,5.574333333,-0.136075362,5.572672214
2011,2,13,10,9.028333333,96,8.9885,-5.312724786,7.250385341
2011,2,13,11,6.552833333,112.5,6.471166667,-2.184814951,6.091188855
2011,2,13,12,3.9235,118.8333333,3.7935,-0.879057702,3.690243868
2011,2,13,13,5.796333333,117.6666667,5.698166667,-1.433008428,5.515033111
2011,2,13,14,5.789666667,114.5,5.724166667,-1.743392957,5.452216524
2011,2,13,15,6.36,133.1666667,6.324833333,0.103158957,6.323992008
2011,2,13,16,5.595,133.3333333,5.540166667,0.106474065,5.539143433
2011,2,13,17,5.8535,139.8333333,5.764666667,0.762534734,5.714011075
2011,2,13,18,6.229166667,144,6.080833333,1.240169056,5.953025679
2011,2,13,19,6.237666667,137.5,6.106333333,0.560636646,6.08054219
2011,2,13,20,6.337666667,129.5,6.221833333,-0.29657282,6.214761024
2011,2,13,21,6.2765,139.8333333,6.125,0.810198666,6.071178067
2011,2,13,22,5.578,133.6666667,5.457,0.136615449,5.455289655
2011,2,13,23,6.245,133.6666667,6.0895,0.152450023,6.087591415
2011,2,14,0,6.778333333,132.6666667,6.638166667,0.050344855,6.637975753
2011,2,14,1,7.701833333,135,7.510333333,0.362672377,7.501571537
2011,2,14,2,7.068833333,139.6666667,6.968166667,0.90163518,6.909587593
2011,2,14,3,7.6155,138.8333333,7.487,0.860691587,7.437363712
2011,2,14,4,8.141,142,8.035666667,1.36330715,7.919174982
2011,2,14,5,6.979,143.5,6.850333333,1.338530024,6.718288781
2011,2,14,6,6.425666667,148.6666667,6.289666667,1.779471121,6.032693371
2011,2,14,7,5.651833333,154,5.611666667,2.081071007,5.211520531
2011,2,14,8,6.1705,140,6.143166667,0.830310967,6.086795577
2011,2,14,9,7.020166667,128.3333333,7.000666667,-0.476004806,6.984465134
2011,2,14,10,6.8185,124.5,6.795,-0.914211234,6.73321935
2011,2,14,11,7.135333333,126.6666667,7.091166667,-0.687721576,7.057739279
2011,2,14,12,6.810666667,130.3333333,6.783666667,-0.224770428,6.779941866
2011,2,14,13,6.652166667,79.5,6.609666667,-5.26005933,4.002432921
2011,2,14,14,4.081833333,104.1666667,3.9935,-1.878861704,3.523907057
2011,2,14,15,2.683666667,279.6666667,2.651333333,1.427114017,-2.234482944
2011,2,14,16,2.327333333,30.16666667,2.307333333,-2.256363046,-0.482299611
2011,2,14,17,3.233833333,82.66666667,3.157333333,-2.403196101,2.04777984
2011,2,14,18,7.959,109,7.790333333,-3.072952749,7.158648954
2011,2,14,19,8.023166667,116.5,7.853333333,-2.129353851,7.559146553
2011,2,14,20,8.452833333,127,8.275666667,-0.754665539,8.241185516
2011,2,14,21,9.303166667,133.8333333,9.123,0.254921791,9.119437695
