"n","alpha","phi","RSN","phi.hat.mean","phi.hat.sd","sigma.e.mean","sigma.e.sd","phi0.hat.mean","phi0.hat.sd","beta.mean","beta.mean.sd","beta0.mean","beta0.mean.sd","RMSE.arima","RMSE.qr","diffrmse.mean","diffrmse.sd","diff.intercept.mean","diff.intercept.sd","diff.lag","diff.lag.sd"
20,0.05,0.7,1,0.527339675431802,0.203030496743216,3.33333333333333,0,1.22322097621252,0.795760325927856,0.591172945905768,0.521593541676056,-1.80062712512038,1.70001748311953,2.18290914789424,2.5298462242151,-0.346937076320865,0.811732839227881,0.14165961276502,1.16279104410989,-0.0638332704739659,0.489841900836565
20,0.05,0.9,0.01,0.894359940261099,0.0306438590692477,0.1,0,1.04820695760172,0.188742583231547,0.892365267969374,0.0689472248992505,0.567581448988518,0.415796653148422,0.33907589022553,0.409860905155708,-0.0707850149301777,0.133476411696603,-0.0184654985613291,0.346405726670775,0.00199467229172489,0.0584324498132438
20,0.05,0.9,0.05,0.873388870555129,0.0677182253121702,0.5,0,1.1913824500881,0.391125496625994,0.877474781932526,0.134500534030692,0.103402037233853,0.834022364785286,0.785441077569544,0.912281987977051,-0.126840910407507,0.226029633927367,-0.0255906043823062,0.683148429142085,-0.00408591137739723,0.115163931989681
20,0.05,0.9,0.1,0.83114136126091,0.124402902085104,1,0,1.32880368950979,0.545926488319063,0.825584831542562,0.183946634962504,-0.0436039377470354,1.00457665416828,1.18758243695654,1.3381545367961,-0.150572099839563,0.58808813461948,-0.137246680391136,0.730827200564226,0.00555652971834869,0.162358608502002
20,0.05,0.9,0.5,0.736693747660875,0.177635481795467,5,0,1.67498986130208,1.05150028461254,0.740826104907743,0.336726128774713,-1.7997991239481,1.98142622924277,2.89575798768377,3.24122774914314,-0.345469761459377,1.27985839244984,0.0344037303445101,1.38421951191151,-0.00413235724686835,0.269335830561081
20,0.05,0.9,1,0.697886875395009,0.191635341255203,10,0,2.05256866134864,1.5186339478957,0.715587942578127,0.423268187268911,-2.82148548484736,2.68428023124901,3.89459996665778,4.55464275526138,-0.6600427886036,2.27686492206961,0.0491209456537547,1.86400080181928,-0.0177010671831176,0.387967170698298
20,0.1,0.25,0.01,0.235056199008776,0.0812735125318069,0.0133333333333333,0,1.01332098147478,0.102070197218753,0.175539574000341,0.12854517492465,0.94038688135883,0.154486774441105,0.11760014133249,0.122123534994395,-0.00452339366190523,0.0131523910382875,-0.067500142294048,0.109021924290586,0.0595166250084352,0.0931713760213924
20,0.1,0.25,0.05,0.222043546304888,0.145832315174707,0.0666666666666667,0,1.04188021118768,0.18812483643674,0.159390332161514,0.284308649740404,0.787982931712515,0.35630496525972,0.282140330469294,0.295795529820925,-0.0136551993516311,0.0365580867510087,-0.0682761731266829,0.300100159796883,0.0626532141433746,0.241697561655667
20,0.1,0.25,0.1,0.215787957209039,0.179546988232383,0.133333333333333,0,1.05228171252616,0.237810055963544,0.23671888715208,0.289706664962519,0.552518672942518,0.400659144295128,0.383581296628795,0.407252745140918,-0.023671448512123,0.0519139585449487,0.030857539741641,0.333914746819521,-0.0209309299430409,0.246846826786871
20,0.1,0.25,0.5,0.138174691744109,0.221836948430181,0.666666666666667,0,1.14336388638628,0.344260742188032,0.114394793726275,0.439154251444115,0.185797631120559,0.693300472789758,0.871089856656989,0.927798785471842,-0.0567089288148536,0.114053524215621,-0.0403779939532859,0.498403220556693,0.0237798980178337,0.365565519836563
20,0.1,0.25,1,0.191132102543195,0.203816909423959,1.33333333333333,0,1.12614558188916,0.381889146402985,0.209997019581179,0.330565079207971,-0.309362998567066,0.640183921000182,1.22634517576615,1.28515095436954,-0.0588057786033957,0.135825689386915,0.0511471843477978,0.432032783745828,-0.0188649170379844,0.299494337715074
20,0.1,0.5,0.01,0.488938858663977,0.0643152348209572,0.02,0,1.02011136255457,0.117185418998226,0.454975022860902,0.106014276653014,0.907505525023791,0.183481639242385,0.145236529451039,0.150509792154325,-0.00527326270328606,0.0167526817365724,-0.0569411661854661,0.148317595626414,0.0339638358030752,0.0820295178497844
20,0.1,0.5,0.05,0.444066301514768,0.12562627887463,0.1,0,1.09660863221016,0.240069439631793,0.406289452867409,0.214274646368631,0.777322776107415,0.405385504444147,0.325993641997005,0.344571538443104,-0.0185778964460983,0.0448841682710785,-0.066931595226387,0.302670053010769,0.0377768486473584,0.168280526077946
20,0.1,0.5,0.1,0.412680562998214,0.153396571243708,0.2,0,1.16570382350277,0.273412627070652,0.407981708589801,0.29157669631891,0.635058480642608,0.531259934540278,0.473798103691696,0.490052952865964,-0.0162548491742687,0.0668435183514356,-0.00992641952173146,0.408280829076263,0.00469885440841253,0.225889240013374
20,0.1,0.5,0.5,0.394155224501758,0.190782137799743,1,0,1.16627055824419,0.41960289275318,0.428423925843138,0.357154675194418,-0.122476383049891,0.816350091595961,1.08260131150743,1.15467996957422,-0.072078658066782,0.176135439110951,0.044830686362563,0.61748785222999,-0.0342687013413795,0.283692958356635
20,0.1,0.5,1,0.366209272006162,0.21454483252252,2,0,1.16506596396963,0.488669974625181,0.393189889318924,0.346850939286045,-0.58566459301923,0.814646996843676,1.50004564716213,1.56308810724099,-0.0630424600788583,0.238027913027403,0.0224192986485251,0.540307153821837,-0.0269806173127619,0.28949392424792
20,0.1,0.7,0.01,0.690147019844295,0.0468395086347314,0.0333333333333333,0,1.0285996172788,0.135015426600748,0.674818083026306,0.0712346440390308,0.843645682225545,0.20614070484055,0.18441263243273,0.193180969853824,-0.00876833742109472,0.0260598838022373,-0.0434833211413468,0.149714344916689,0.0153289368179889,0.0559828810035257
20,0.1,0.7,0.05,0.659350135299232,0.100498193895248,0.166666666666667,0,1.12003892581524,0.30196976796772,0.638464000518574,0.159074622531655,0.665679095832493,0.449288331011156,0.427416513087006,0.444125065748503,-0.0167085526614969,0.0531786347932552,-0.0440790969337296,0.321750443389976,0.0208861347806574,0.114954003106098
20,0.1,0.7,0.1,0.63626790805793,0.112805485845236,0.333333333333333,0,1.16980867106951,0.30989082143504,0.630637296960734,0.194789424910576,0.431674060703924,0.585417735966691,0.62126979374689,0.652533179911005,-0.0312633861641145,0.0834152335133053,-0.00168583006854122,0.45100228262445,0.00563061109719589,0.160185495591414
20,0.1,0.7,0.5,0.598497743773168,0.196046367059865,1.66666666666667,0,1.31290057409422,0.646468863893894,0.63419936898488,0.288798127025509,-0.383337985731104,0.953299902540414,1.40769685873564,1.50103521262283,-0.0933383538871921,0.229906530386118,0.129896017811333,0.686918625314745,-0.0357016252117126,0.231882214862654
20,0.1,0.7,1,0.551449381159053,0.167095324406775,3.33333333333333,0,1.37402246564612,0.719605104817281,0.563074916423067,0.298960669231665,-0.859495032360827,1.2134084906944,2.01791912052096,2.09861744080156,-0.0806983202806043,0.313886651827981,0.0267866492540504,0.918832277313457,-0.0116255352640139,0.282715398419483
20,0.1,0.9,0.01,0.891448406609344,0.0309794350687897,0.1,0,1.05163847466198,0.177994507576525,0.887230303834728,0.0497568636112624,0.680608668646129,0.302324205024345,0.356412324801107,0.388779779950993,-0.0323674551498867,0.0983200283642866,-0.0150928831229947,0.221163340822403,0.00421810277461629,0.0390766827250967
20,0.1,0.9,0.05,0.863456303261365,0.0758479626245227,0.5,0,1.18363003248909,0.38384939823107,0.851834934330804,0.121278609407167,0.391386057937054,0.650434078912171,0.810285266856986,0.895099501061641,-0.0848142342046551,0.272621187058235,-0.043394523334036,0.432739105548772,0.0116213689305609,0.0859359378504449
20,0.1,0.9,0.1,0.821505274868773,0.115342438318175,1,0,1.37729815403596,0.52590846618945,0.810359731097697,0.216198161651356,0.130480705570744,1.00034686055609,1.19340324465705,1.42119545695096,-0.227792212293914,0.63162138956078,0.0176096225777443,0.727682052277599,0.0111455437710759,0.140022377933222
20,0.1,0.9,0.5,0.755602267447335,0.14917649359078,5,0,1.80961199993677,1.15369721897431,0.746820175603773,0.22407751031585,-0.706636560428291,1.63348234176969,2.61001207854736,2.76495153707857,-0.154939458531213,0.845292097610835,-0.167628218709908,0.914063806564742,0.0087820918435621,0.167903513439291
20,0.1,0.9,1,0.710528302837937,0.20368383657883,10,0,1.8367592883101,1.58921385718312,0.754108406592254,0.330054796248509,-2.29474581370889,2.39392032878275,3.81810482746528,4.25753571621756,-0.439430888752278,1.54075567411494,0.361244899355336,1.73575463264947,-0.0435801037543172,0.273731557163013
20,0.5,0.25,0.01,0.249574204011181,0.0779220464136818,0.0133333333333333,0,0.999856437389343,0.100036490417249,0.265283796283317,0.0909896014686033,0.980698023658128,0.118237941015056,0.116415300409039,0.11874855419005,-0.0023332537810115,0.00581848065389892,0.0191584137312145,0.0494172794292213,-0.015709592272136,0.0389406111388853
20,0.5,0.25,0.05,0.205449552885823,0.133954152927497,0.0666666666666667,0,1.05736508285299,0.175888057495316,0.231902791351604,0.15312961054333,1.01876723348133,0.209270555188309,0.266016355254826,0.272833892509629,-0.00681753725480363,0.0210072657045156,0.0385978493716622,0.111005343702855,-0.0264532384657809,0.0818578067263645
20,0.5,0.25,0.1,0.178367768173945,0.185579104221553,0.133333333333333,0,1.09169713703817,0.246601094148978,0.194822389444292,0.223628189998722,1.06555246912895,0.290959564688147,0.376830911104328,0.38477959779966,-0.0079486866953324,0.027085402229883,0.0261446679092201,0.161763605497556,-0.0164546212703473,0.12162393300655
20,0.5,0.25,0.5,0.132960623245257,0.230560430969344,0.666666666666667,0,1.1580400139469,0.334242253840006,0.133116335036084,0.266884566705767,1.15741426093357,0.3923817577279,0.849554847194744,0.862778511387311,-0.0132236641925673,0.0675144092497138,0.000625753013338016,0.223367661835334,-0.000155711790826653,0.16734706525642
20,0.5,0.25,1,0.137734647791891,0.222621173133774,1.33333333333333,0,1.03353312437384,0.40994036536127,0.149042701753373,0.258071663575183,1.01680972090667,0.477248518530694,1.2813107040834,1.30922650000806,-0.0279157959246584,0.0870033716988217,0.0167234034671615,0.268180412390436,-0.011308053961482,0.130493864477509
20,0.5,0.5,0.01,0.478182770326516,0.0670855267398747,0.02,0,1.03939730886801,0.121596015054511,0.485032206096502,0.0748011939681818,1.0251591048105,0.130235171787688,0.145738942288117,0.149406567522182,-0.00366762523406519,0.0126952647854703,0.0142382040575104,0.053079922248206,-0.00684943576998622,0.0280076621435438
20,0.5,0.5,0.05,0.46596333088452,0.12994367291491,0.1,0,1.05325138987675,0.23976115026199,0.482384814044244,0.141117654490248,1.02820476972077,0.275980080103399,0.333543986830129,0.33953997869244,-0.00599599186231084,0.0281153811121,0.0250466201559884,0.153062170774204,-0.0164214831597245,0.0759892528527301
20,0.5,0.5,0.1,0.428780592536983,0.149921589041982,0.2,0,1.11596099983304,0.26939712671588,0.425960830998939,0.17173043885207,1.10674651116141,0.292771581138335,0.465022825364867,0.480128839438467,-0.0151060140736002,0.0434835318103532,0.00921448867163623,0.195715989568721,0.00281976153804403,0.0974628794498968
20,0.5,0.5,0.5,0.396718650386994,0.200959137552983,1,0,1.22270993990473,0.489004592856358,0.397233587441175,0.244085514131676,1.19759729237135,0.547231615088055,1.06541211303686,1.08414594256288,-0.0187338295260237,0.0903129608535852,0.0251126475333796,0.295472698438158,-0.000514937054180285,0.129840286485464
20,0.5,0.5,1,0.35253515935714,0.220661821433768,2,0,1.25453973224965,0.572566928796678,0.346383495903203,0.249552674512488,1.23690608728265,0.633000397119825,1.5085955840619,1.53751390935687,-0.0289183252949669,0.124016359958506,0.0176336449669972,0.342573527862429,0.00615166345393642,0.123928803592203
20,0.5,0.7,0.01,0.690874329551396,0.0402633494541946,0.0333333333333333,0,1.02760430846565,0.11723324333972,0.685699144494948,0.0508356281821785,1.04237021978425,0.148307631881153,0.184193990995097,0.188693345244741,-0.00449935424964462,0.0149658533675218,-0.0147659113186023,0.0910738730265184,0.00517518505644824,0.0319101592641499
20,0.5,0.7,0.05,0.646577021049323,0.092245460271656,0.166666666666667,0,1.15543978903491,0.259571966418091,0.64220278698306,0.120507308917676,1.17615569727972,0.344356352432713,0.417662960181137,0.425758940463764,-0.00809598028262743,0.0333637367078726,-0.0207159082448062,0.206505602256652,0.00437423406626319,0.0692152267302648
20,0.5,0.7,0.1,0.654934150901989,0.126800492448239,0.333333333333333,0,1.14060147517658,0.385053967196751,0.660998325393679,0.170348981883019,1.13161013080704,0.506450151560385,0.604886188006666,0.621521322532944,-0.0166351345262778,0.0438713363256693,0.00899134436953689,0.293143818134463,-0.00606417449169025,0.0982550357040103
20,0.5,0.7,0.5,0.584747039427761,0.173174973470944,1.66666666666667,0,1.43203542873777,0.594508174402916,0.594004161947077,0.19044709682565,1.43718858910817,0.712422773220368,1.39426993273746,1.4153495559438,-0.0210796232063336,0.130921734603816,-0.00515316037039251,0.411141706133908,-0.00925712251931586,0.10645721192609
20,0.5,0.7,1,0.545149049850812,0.17213356578186,3.33333333333333,0,1.41764422955256,0.664459663058718,0.555686468425904,0.196530423996492,1.35962033471751,0.746167346425714,1.92803090937675,1.95910996297862,-0.0310790536018696,0.188120710153071,0.0580238948350423,0.470892197429709,-0.010537418575092,0.13244580782197
20,0.5,0.9,0.01,0.892294314969835,0.0312044861594962,0.1,0,1.05779691965608,0.176602611811338,0.892743492484317,0.0359108268595177,1.055818493199,0.204569100439169,0.336865263933715,0.349402163257815,-0.0125368993241002,0.0505478714904395,0.00197842645708164,0.120405281287342,-0.000449177514482398,0.0210226630332147
20,0.5,0.9,0.05,0.86469713697863,0.0686749516711663,0.5,0,1.18240852593562,0.347782454884847,0.856809208286083,0.0872136739465127,1.22821536054175,0.440761192476094,0.803342870156361,0.847491682970579,-0.0441488128142183,0.140662972134219,-0.0458068346061273,0.278643454748311,0.00788792869254705,0.0480612370749187
20,0.5,0.9,0.1,0.843171034104416,0.0965791420161373,1,0,1.34702899943151,0.527789599051304,0.842009905233668,0.125737027835926,1.33838885064489,0.655437663716865,1.12134773930749,1.17380759346617,-0.0524598541586794,0.216232325721527,0.0086401487866247,0.409648122936078,0.00116112887074836,0.0772225507496319
20,0.5,0.9,0.5,0.733755395118524,0.156107670959185,5,0,1.85948784235996,1.16383505762505,0.734438455008791,0.184072334544972,1.80637293520179,1.32061089086535,2.65951134153033,2.75714297862068,-0.0976316370903469,0.412859383441331,0.053114907158174,0.707861201785245,-0.000683059890266736,0.0975437757767263
20,0.5,0.9,1,0.703689483660855,0.180258536416991,10,0,1.9285630508284,1.54199484274212,0.699071164570959,0.216774410876263,1.92743836072535,1.75006431904078,3.87438956669697,3.96377891955666,-0.0893893528596826,0.582752419145267,0.0011246901030543,0.896290472604959,0.004618319089896,0.112709440098956
20,0.9,0.25,0.01,0.235964358933072,0.0772357960751304,0.0133333333333333,0,1.0160459981323,0.0987144149036446,0.285372501152185,0.134227518140101,1.1071599402018,0.175851255725365,0.120664727236584,0.124480882010091,-0.0038161547735077,0.0138034217413912,0.0541620898358778,0.159557302078318,-0.0494081422191133,0.129293579360381
20,0.9,0.25,0.05,0.22618305168172,0.14838214524103,0.0666666666666667,0,1.04231533812018,0.199483464040822,0.263484555413383,0.286792779274783,1.31741146700927,0.35286923096042,0.265336857409678,0.282500928770556,-0.0171640713608783,0.0323492816399402,0.0417974198390755,0.327700950502915,-0.0373015037316627,0.266777559069232
20,0.9,0.25,0.1,0.166849707025838,0.17861811633655,0.133333333333333,0,1.10881958252108,0.226769064806061,0.19729854071724,0.313829089341047,1.50974588984592,0.417635549484467,0.384344135227435,0.402911349266183,-0.0185672140387485,0.042625525186001,0.0419035211675753,0.367748655538916,-0.0304488336914015,0.273586412926493
20,0.9,0.25,0.5,0.163330080747783,0.203733027130778,0.666666666666667,0,1.0762342980094,0.325206854161152,0.222206182903544,0.38211103928707,2.02673111717851,0.555106310103775,0.878521835651036,0.933447052746571,-0.0549252170955357,0.113844127667769,0.0602206390684351,0.43335734849195,-0.0588761021557609,0.339884414598175
20,0.9,0.25,1,0.136592941778429,0.220254691895822,1.33333333333333,0,1.14142639552063,0.416565275182255,0.156010221894337,0.369560753351515,2.45087577264937,0.604088120665535,1.2505362688165,1.32993481807077,-0.0793985492542727,0.181782905281562,0.0795633520749968,0.468369249373915,-0.019417280115908,0.306241472021382
20,0.9,0.5,0.01,0.484106919587627,0.0656943728181593,0.02,0,1.03366486422071,0.118125859625316,0.516567459010215,0.105280128083344,1.15115943872613,0.196493634378376,0.143908225452942,0.14644934952619,-0.0025411240732489,0.013437405480093,0.0545511916450112,0.199762784245189,-0.0324605394225881,0.107045983548463
20,0.9,0.5,0.05,0.455728808725161,0.129012999793091,0.1,0,1.0729855502438,0.221181521003794,0.455810112810626,0.233106864095615,1.4782597091133,0.437062307709413,0.341477893499902,0.350615744109282,-0.00913785060937987,0.0517226107291066,-0.0200226126339197,0.403610293644672,-8.13040854646896e-05,0.221028644114369
20,0.9,0.5,0.1,0.440361892663754,0.153339204643628,0.2,0,1.12187196364863,0.304457540413973,0.465070898977136,0.30144737265699,1.63418818589447,0.596660598266753,0.475657753048812,0.509473135237354,-0.0338153821885415,0.072955421400843,0.031995027756338,0.460408623053649,-0.0247090063133813,0.248406532302639
20,0.9,0.5,0.5,0.376917997360497,0.192836207615224,1,0,1.24717128094671,0.42054028210596,0.402179766322446,0.416546985325554,2.45010583465913,0.747235646421603,1.06253026965785,1.13245718664875,-0.069926916990897,0.212741657043042,0.0233496806421776,0.619646554826205,-0.025261768961949,0.36765343840186
20,0.9,0.5,1,0.374039131842586,0.217592798490558,2,0,1.23209416133251,0.54356338730961,0.363773471603414,0.420964443758146,3.04661703371193,0.968045242086109,1.54342605108649,1.66095862735801,-0.117532576271521,0.279669182664638,-0.00379640369921328,0.788407551145414,0.0102656602391716,0.361019524506531
20,0.9,0.7,0.01,0.676521258174282,0.0467266008737355,0.0333333333333333,0,1.06223700594276,0.130176131314065,0.707803116327955,0.0800900717566731,1.20954604349554,0.225248233874169,0.191339546566152,0.195691828392795,-0.00435228182664319,0.0214713073466727,0.0793364014075336,0.185868702260567,-0.0312818581536725,0.0668984285457066
20,0.9,0.7,0.05,0.661777760054262,0.0763290651682812,0.166666666666667,0,1.09169548571225,0.233219721959,0.674505792752153,0.184848482042471,1.56981835093693,0.515781440750666,0.43530864486959,0.470953929671909,-0.0356452848023187,0.0864244257559373,0.029450174555932,0.439043843027704,-0.0127280326978907,0.164941023749039
20,0.9,0.7,0.1,0.639516302662495,0.125222798227475,0.333333333333333,0,1.2089725260692,0.349370471808123,0.674515971215002,0.204550293623874,1.83592156020641,0.599503851343579,0.633427334183863,0.658365269697545,-0.0249379355136819,0.100008151183781,0.07654049912174,0.519492298527041,-0.0349996685525067,0.184174136449255
20,0.9,0.7,0.5,0.579143882411765,0.194395692248201,1.66666666666667,0,1.28304020402204,0.594958673562529,0.595613257929046,0.345661373682328,2.82133807337187,1.12725712783638,1.41594975098627,1.53054906585252,-0.11459931486625,0.3178587088358,0.00320511700444338,0.949453824394654,-0.0164693755172812,0.312514833771927
20,0.9,0.7,1,0.579465708480892,0.180557466460287,3.33333333333333,0,1.3647151185717,0.714066169839645,0.579935583646038,0.325746235483462,3.72518626402356,1.27872491940978,1.92799714823489,2.05487612143747,-0.126878973202582,0.403908189121342,-0.0864531348136405,0.937460362109756,-0.000469875165145507,0.274297615808325
20,0.9,0.9,0.01,0.891272560654115,0.0272240845477383,0.1,0,1.05068440485281,0.165212389046016,0.893469229988846,0.0493711745835011,1.42611182555264,0.2927778085204,0.347387919025963,0.388689926409167,-0.0413020073832031,0.0922414552289902,0.0117521626587172,0.227191283377198,-0.00219666933473044,0.0434339581882675
20,0.9,0.9,0.05,0.869524919166075,0.0633854890228578,0.5,0,1.2054165720401,0.391796359085557,0.874402155072602,0.120040896132479,2.06443990763544,0.72376127635994,0.78018288314212,0.874994615436814,-0.094811732294694,0.272396126806594,0.0106489793204786,0.59293020238087,-0.00487723590652616,0.11010824754785
20,0.9,0.9,0.1,0.839746584804317,0.0821774172672458,1,0,1.37786282188794,0.520673503670276,0.871425716253875,0.135792637136597,2.47945041951734,0.822535575560493,1.09341944884859,1.15644364401977,-0.0630241951711806,0.306023401068634,0.123918375447768,0.699972634167687,-0.031679131449558,0.135861120741957
20,0.9,0.9,0.5,0.7526376958016,0.175200910154643,5,0,1.77051606609192,1.08131166861493,0.781291404820597,0.22828837012631,4.34017043778682,1.36811825522277,2.71763303383804,2.7778214031002,-0.0601883692621565,0.788643662892338,0.171582046069804,1.17623980786148,-0.0286537090189964,0.204401992138146
20,0.9,0.9,1,0.726309223204134,0.205110234923989,10,0,2.03964414670538,1.58994864440325,0.701029240543801,0.316756854767564,6.02437320770418,2.08551628838213,4.11888040706539,4.42785651141715,-0.308976104351756,1.06246079915976,-0.14583576895261,1.68006898981085,0.0252799826603332,0.241970248395511
20,0.95,0.25,0.01,0.234755334182842,0.0691300107683698,0.0133333333333333,0,1.02011730145746,0.0881479499408669,0.296336464429072,0.188916871631342,1.13717752180325,0.230793156148542,0.119681307059816,0.128515047955602,-0.00883374089578605,0.0210185048848012,0.0623111326260899,0.225323323353345,-0.0615811302462298,0.184419050483989
20,0.95,0.25,0.05,0.188268576988273,0.144248760291665,0.0666666666666667,0,1.08074042249799,0.180854522907182,0.223994946440776,0.394686852826624,1.44843603134111,0.504297057424924,0.273723161532253,0.29887273466105,-0.025149573128797,0.0458712004504714,0.034923938821089,0.452595578673962,-0.0357263694525033,0.362407556315444
20,0.95,0.25,0.1,0.247615662427675,0.180389642219058,0.133333333333333,0,1.00957134401147,0.239302609140451,0.263621908884777,0.41222808599234,1.5745812920519,0.534101024688538,0.39358185909166,0.420710117379613,-0.0271282582879529,0.0599290733925234,0.00577844306779712,0.499817555729479,-0.0160062464571021,0.396777979414899
20,0.95,0.25,0.5,0.177254832769431,0.20552581202626,0.666666666666667,0,1.1545256453682,0.329634142367476,0.183568361637776,0.505980103317163,2.44001390327166,0.729989765923435,0.885781742474352,0.970445156271297,-0.0846634137969446,0.158813412838383,-0.000374141457047694,0.646352355782833,-0.00631352886834487,0.45852048929466
20,0.95,0.25,1,0.147434159717743,0.213389696789384,1.33333333333333,0,1.13177783063785,0.368586417113659,0.0536461205638994,0.565811900914061,3.1132921729158,0.954165165932281,1.2177058887091,1.3771771250987,-0.159471236389599,0.312218937804464,-0.150777749200144,0.794724708322819,0.0937880391538434,0.498744641653628
20,0.95,0.5,0.01,0.50262195654498,0.06028305893942,0.02,0,0.999374572651367,0.115522545998043,0.532753469804703,0.176435414016637,1.17789626874088,0.318212927877004,0.148378739215421,0.16162844639802,-0.0132497071825995,0.0250204653462986,0.0454422764353543,0.323259515095255,-0.030131513259722,0.1777600114536
20,0.95,0.5,0.05,0.46159607970312,0.123868474547124,0.1,0,1.07902061928802,0.239022259875412,0.436755779363172,0.368303190329303,1.64680093471052,0.674996145738046,0.338584589495055,0.380868988178035,-0.0422843986829796,0.0713085108036939,-0.0735561385693753,0.624099324658168,0.0248403003399481,0.341040986734187
20,0.95,0.5,0.1,0.414840453940333,0.154800918393686,0.2,0,1.13917075225422,0.269792263097585,0.459976136875201,0.369130758277747,1.77200102949402,0.653042659968553,0.471177924122583,0.518201627155766,-0.0470237030331828,0.108061255723341,0.0499025109920002,0.590663271320229,-0.0451356829348676,0.348631219155545
