37,200,14261.601888792015
37,600,14261.601888792015
37,1800,14261.601888792015
37,200,14261.601888792016
37,200,19351.346474677768
37,200,14261.601888792004
37,200,14293.316237405019
37,600,14261.601888792016
37,600,14261.601888792033
37,600,14261.601888792004
37,600,14261.601888791909
37,1800,14261.601888792016
37,1800,14261.601888792033
37,1800,14261.601888792004
37,1800,14261.601888791909
37,200,14261.601888792018
37,200,18362.285965870866
37,200,17957.49633569902
37,200,19351.34647467774
37,600,14261.601888792018
37,600,14261.601888792016
37,600,14261.601888792007
37,600,14868.394118791693
37,1800,14261.601888792018
37,1800,14261.601888792016
37,1800,14261.601888792007
37,1800,14261.601888792018
