-19.45571074698593,-15.966335620145653,-13.332294334372829,-13.361758609363884,-13.581584394675284,-13.467683367678706,-13.499194905281993,-12.844135280714577,-12.856857595281063,-13.09078242437171,-10.678546276715759,-8.234781724434534,-5.069042632014871,-3.480144493665596,-2.218328754273091,-0.6227414566684326,0.18987134308435968,0.7721975176080115,2.7232500213047093,3.516829876232256,4.259288759974401,5.512702734745636,6.7747592905386975,9.28700050356395,10.316168177283883,11.590716145191545,12.137712656585936,16.742458359790497,17.368071039385647,17.398381605316764,18.264168646029972,18.43980990401576,18.365349427694444,18.95819990170072,19.53721658331551,20.365675157186402,20.28585713852433
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0351467967910783,0.9671686339934201,0.9158536332178631,0.9265517341271575,1.006367661532128,1.017008755785654,1.0284501915307835,1.0156886659904456,1.0203079754787585,1.1052430851176864,1.091286193344652,1.0599307787630978,1.0034190381936416,0.9916230944735557,0.9801214135584871,0.968037910196081,0.962262989792631,0.9562880254455046,0.9182786513020108,0.9172933675943468,0.9072143802620204,0.8943787886477359,0.8749017346809401,0.8259595785761416,0.8076965230440146,0.7904279082575695,0.7992436093482697,0.7102644265194156,0.6980765708043125,0.7010125631767081,0.6852690387568705,0.6818472885593917,0.7088829339191179,0.6973333341851504,0.6977691988830533,0.6816296066183751,0.7106105069896215
