2.7232500213047084,-3.3848703251896355,8.63959743904541,4.875319355269111,0.6189898521053079,2.9767264592584084,2.701434961099969,2.620811461132669,2.2718230189992665,1.8727637981284295,2.4258632994058766,2.533785800925415
-0.0,0.5897535445249983,0.5152836991937724,0.5066444522016413,0.5715229514248588,0.5356025818262488,0.5635805541924348,0.5579388916421135,0.5796503442329731,0.5772769323547793,0.5745380786961193,0.5657908117133921
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.029945915068445957,-0.05998112569486816,-0.05290509847444979,-0.04981327909896045
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03796980516054611,0.030192465228323362,0.03584486678964731
-0.0,-0.0,-0.25310629478698393,-0.1834987285390553,-0.14104418326181853,-0.1093561403248485,-0.10978945456283488,-0.12165607971923281,-0.10743967390244492,-0.11401375344417432,-0.10668654878374582,-0.11877752268935551
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.010254570670116675
-0.0,-0.0,-0.0,-0.0,-0.0,-0.06356358018334236,-0.09265952763620335,-0.08013320103054311,-0.07628704611222888,-0.08266050009150328,-0.08540626978594584,-0.0862215984757106
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02414849799870636,-0.024251707128432966
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05833720192262271,0.05533149405686421,0.05271489057237812,0.06192432502580387,0.07853032520482084,0.07062861889897479
-0.0,-0.0,-0.0,-0.0,0.08044052029156985,0.09076364916644562,0.060654880128225085,0.08830314095457882,0.0734421776836024,0.07278642643602196,0.0751966854206938,0.07877738068380047
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04944832128060063,-0.04443449707490274,-0.04725692254233542,-0.050001660071968115,-0.04721828950400295
-0.0,0.5374169638513265,-0.0,0.15480887527806764,0.14476394518170546,0.10754576441622647,0.10244509200145119,0.11406373823481189,0.1357278802106352,0.14327552148542722,0.14630205015976958,0.1410265111857054
0.9182786513020107,-0.0,0.4190184017546931,0.3356534330734341,0.31825833701125816,0.3316327118305484,0.3208122462145864,0.34076473763814913,0.3307279361986948,0.338079668270142,0.3233235689898848,0.32958260175043996
