,,,,,129.8556495,,,
Ano,Mês,Dia,HORA,Média de Vel 1,Média de Dir 1,Média de Vel_ext 1,VX,VY
2011,12,3,22,6.727666667,100.8333333,7.060166667,-3.425241551,6.173627271
2011,12,3,23,6.481666667,110.3333333,6.867666667,-2.294995531,6.472854159
2011,12,4,0,6.241,113.3333333,6.589,-1.873837635,6.31693387
2011,12,4,1,6.4265,129.1666667,6.724166667,-0.080856275,6.723680512
2011,12,4,2,6.238666667,136,6.552,0.70128493,6.514361323
2011,12,4,3,7.651666667,133.3333333,8.077833333,0.489999518,8.062958007
2011,12,4,4,8.773333333,128.1666667,9.201,-0.271190653,9.197002589
2011,12,4,5,8.281833333,133.3333333,8.7385,0.530075407,8.722408057
2011,12,4,6,8.099333333,128.3333333,8.419833333,-0.223683848,8.416861582
2011,12,4,7,8.863,118.8333333,9.021166667,-1.724768722,8.854751317
2011,12,4,8,9.296166667,113.1666667,9.438666667,-2.710561727,9.041088628
2011,12,4,9,10.01383333,112.1666667,10.14983333,-3.084025547,9.669948451
2011,12,4,10,8.314666667,106.6666667,8.4045,-3.309399326,7.725509456
2011,12,4,11,8.114666667,93.83333333,8.233333333,-4.842025901,6.659021171
2011,12,4,12,7.827333333,95,7.916666667,-4.52446092,6.49637318
2011,12,4,13,8.001166667,95.66666667,8.1195,-4.562544606,6.716358162
2011,12,4,14,8.712833333,97,8.815333333,-4.782533152,7.405233178
2011,12,4,15,9.513,105.1666667,9.643,-4.027807541,8.761519013
2011,12,4,16,9.902666667,98.5,10.0715,-5.240692677,8.600596056
2011,12,4,17,9.336833333,97.5,9.558166667,-5.115273415,8.074188995
2011,12,4,18,9.456166667,101.1666667,9.711666667,-4.66213244,8.519447785
2011,12,4,19,9.018833333,105.1666667,9.259,-3.867413671,8.412621024
2011,12,4,20,8.824666667,111.8333333,9.096333333,-2.814290906,8.650031607
2011,12,4,21,9.006333333,122.6666667,9.293166667,-1.162969743,9.220111066
2011,12,4,22,8.8645,127,9.224833333,-0.459579845,9.21337812
2011,12,4,23,9.618166667,130.8333333,9.9885,0.170433514,9.987045843
2011,12,5,0,7.614,133.1666667,7.901166667,0.456339734,7.887977481
2011,12,5,1,7.526,131.3333333,7.851333333,0.202466958,7.848722331
2011,12,5,2,6.8235,136,7.1485,0.765130543,7.107434664
2011,12,5,3,5.952,139.6666667,6.2625,1.067123594,6.170911884
2011,12,5,4,5.5585,139,5.834666667,0.92725888,5.760514394
2011,12,5,5,6.7135,136.6666667,6.975666667,0.827278494,6.92643745
2011,12,5,6,6.608833333,136.6666667,6.756333333,0.801266679,6.708652012
2011,12,5,7,9.514666667,126.6666667,9.683666667,-0.538697698,9.66867131
2011,12,5,8,9.276833333,123.6666667,9.384833333,-1.011761909,9.330135826
2011,12,5,9,9.338333333,124.5,9.468166667,-0.8837365,9.4268335
2011,12,5,10,8.367666667,119,8.496,-1.600096613,8.343962298
2011,12,5,11,8.734833333,109.6666667,8.854333333,-3.055787444,8.310317796
2011,12,5,12,9.076,109.8333333,9.209166667,-3.153090833,8.652558518
2011,12,5,13,9.996166667,102.8333333,10.1395,-4.606755122,9.032567049
2011,12,5,14,10.57716667,101.8333333,10.7115,-5.032427946,9.455733775
2011,12,5,15,11.00666667,103.1666667,11.19633333,-5.02880184,10.00345101
2011,12,5,16,11.254,101.5,11.4705,-5.447835556,10.09422895
2011,12,5,17,11.30266667,103.6666667,11.56633333,-5.104608214,10.37897113
2011,12,5,18,11.02183333,106.3333333,11.29033333,-4.506042314,10.35215965
2011,12,5,19,11.166,110.3333333,11.459,-3.829299682,10.80023819
2011,12,5,20,11.42966667,114,11.72866667,-3.204444011,11.28242706
2011,12,5,21,10.24383333,116.1666667,10.52733333,-2.491307386,10.22830067
2011,12,5,22,9.8565,118,10.1505,-2.085386691,9.933972649
2011,12,5,23,9.031666667,124.6666667,9.322833333,-0.843167143,9.284626569
2011,12,6,0,8.147666667,130,8.405833333,0.021177567,8.405806656
2011,12,6,1,7.865833333,132,8.148,0.304875676,8.142294199
2011,12,6,2,7.647,133.1666667,7.879666667,0.455097981,7.866513371
2011,12,6,3,7.930666667,133.1666667,8.1525,0.470855741,8.138891271
2011,12,6,4,7.239166667,133,7.484666667,0.410546891,7.473398582
2011,12,6,5,6.620333333,130.1666667,6.848166667,0.037173547,6.848065773
2011,12,6,6,7.249833333,121.1666667,7.409666667,-1.119383849,7.324625582
2011,12,6,7,10.9875,115.3333333,11.1845,-2.804592444,10.82715574
2011,12,6,8,11.10083333,117.1666667,11.26116667,-2.473612305,10.98613294
2011,12,6,9,10.444,122.5,10.6035,-1.357544287,10.51623915
2011,12,6,10,10.29966667,118.5,10.45166667,-2.057917383,10.24706359
2011,12,6,11,9.283166667,119.3333333,9.419166667,-1.720113902,9.260772585
2011,12,6,12,8.653833333,125.1666667,8.775333333,-0.717356005,8.745963381
2011,12,6,13,7.844,123.5,7.955,-0.880615796,7.906107817
2011,12,6,14,8.347833333,118.6666667,8.454,-1.64046254,8.293310476
2011,12,6,15,9.375,102,9.541166667,-4.458067992,8.435608523
2011,12,6,16,10.84766667,98.33333333,11.05216667,-5.778411152,9.421271287
2011,12,6,17,10.45766667,100.1666667,10.70916667,-5.304160646,9.303339756
2011,12,6,18,11.242,104,11.52416667,-5.025750663,10.37054713
2011,12,6,19,9.5195,109.1666667,9.7505,-3.444802542,9.121709582
2011,12,6,20,9.119166667,110.8333333,9.398833333,-3.063421904,8.885579005
2011,12,6,21,8.497833333,114.3333333,8.786666667,-2.351432209,8.466184364
2011,12,6,22,8.619333333,112.5,8.918333333,-2.660357212,8.512295163
2011,12,6,23,8.3,116.8333333,8.607333333,-1.939495113,8.385973158
2011,12,7,0,7.347333333,124.8333333,7.648833333,-0.669607512,7.619466985
2011,12,7,1,7.292,122.6666667,7.601833333,-0.951312128,7.542073671
2011,12,7,2,7.337833333,130.1666667,7.6875,0.041729657,7.68738674
2011,12,7,3,7.193166667,131.3333333,7.5285,0.194141865,7.525996358
2011,12,7,4,7.5435,132.1666667,7.930166667,0.319775437,7.923716744
2011,12,7,5,7.859666667,134.6666667,8.302166667,0.696298188,8.272916064
2011,12,7,6,7.043666667,128.3333333,7.2345,-0.192193923,7.231946608
2011,12,7,7,9.859666667,117.3333333,10.001,-2.168415377,9.76309253
2011,12,7,8,10.092,120.3333333,10.26366667,-1.69793626,10.12224609
2011,12,7,9,9.217333333,110.1666667,9.366666667,-3.155763191,8.819047745
2011,12,7,10,8.143833333,117.1666667,8.2685,-1.816247281,8.066556766
2011,12,7,11,7.163166667,117.1666667,7.238166667,-1.589925685,7.061387471
2011,12,7,12,7.075166667,114.8333333,7.165833333,-1.857349923,6.920940588
2011,12,7,13,7.788833333,114.3333333,7.884333333,-2.109955464,7.596762471
2011,12,7,14,8.401833333,113.3333333,8.531666667,-2.426310228,8.179385967
2011,12,7,15,8.898333333,110.5,9.046,-2.998124092,8.534715457
2011,12,7,16,10.6875,99.16666667,10.86416667,-5.544826991,9.342644758
2011,12,7,17,10.61933333,97.16666667,10.85766667,-5.863992322,9.137971305
2011,12,7,18,9.985333333,101.1666667,10.22516667,-4.908640594,8.969909751
2011,12,7,19,9.601333333,105.1666667,9.906166667,-4.137730251,9.000629223
2011,12,7,20,9.200333333,107.1666667,9.473666667,-3.654264589,8.740521176
2011,12,7,21,8.458166667,108.8333333,8.747833333,-3.138123751,8.165584324
2011,12,7,22,7.442333333,112.5,7.754166667,-2.313083897,7.401131237
2011,12,7,23,7.348166667,117.5,7.6655,-1.640257997,7.487953255
2011,12,8,0,8.274,126.6666667,8.655833333,-0.481519826,8.642429597
2011,12,8,1,8.491166667,127.6666667,8.8625,-0.338509065,8.856032851
2011,12,8,2,8.357833333,127.8333333,8.727333333,-0.307976662,8.721897585
2011,12,8,3,6.903333333,127.3333333,7.2155,-0.31754336,7.208509309
2011,12,8,4,6.542166667,124.1666667,6.861166667,-0.680136554,6.827373016
2011,12,8,5,7.104833333,122.8333333,7.451166667,-0.910949248,7.395272555
2011,12,8,6,7.253833333,121.5,7.447833333,-1.08229848,7.368775431
2011,12,8,7,8.958666667,118.8333333,9.096833333,-1.739235532,8.929022144
2011,12,8,8,10.12566667,114.8333333,10.28766667,-2.666514278,9.9360851
2011,12,8,9,10.186,104.3333333,10.39016667,-4.476734357,9.376268603
2011,12,8,10,8.918,102.1666667,9.041,-4.201097631,8.005651735
2011,12,8,11,8.54,106.6666667,8.654333333,-3.407774989,7.955159022
2011,12,8,12,8.035666667,111,8.136833333,-2.629702414,7.700176745
2011,12,8,13,8.067833333,105.3333333,8.1655,-3.389071444,7.428969309
2011,12,8,14,8.375333333,97.16666667,8.504166667,-4.592917572,7.15723123
2011,12,8,15,8.315,99.5,8.429,-4.259729785,7.273427195
2011,12,8,16,9.237833333,97.83333333,9.386333333,-4.977098842,7.958124186
2011,12,8,17,9.618333333,94.16666667,9.829,-5.734091636,7.983071721
2011,12,8,18,8.025666667,97.66666667,8.2655,-4.403143887,6.995056409
2011,12,8,19,7.628666667,105.6666667,7.890166667,-3.232977151,7.197401529
2011,12,8,20,7.2345,108.8333333,7.4835,-2.684567503,6.985404038
2011,12,8,21,8.185166667,113,8.445166667,-2.448772965,8.082348112
2011,12,8,22,7.787333333,118,8.077,-1.659392966,7.904703915
2011,12,8,23,7.662333333,122.1666667,7.955166667,-1.064366535,7.883641327
2011,12,9,0,7.457,122.5,7.732666667,-0.989997402,7.66903116
2011,12,9,1,7.029,122.8333333,7.280333333,-0.890063861,7.225720709
2011,12,9,2,8.432833333,129,8.733333333,-0.130417883,8.732359491
2011,12,9,3,8.068,128.8333333,8.392833333,-0.149743559,8.391497377
2011,12,9,4,8.354,130.6666667,8.696333333,0.1230918,8.695462141
2011,12,9,5,9.577666667,128.5,9.9565,-0.235554254,9.953713199
2011,12,9,6,9.9225,131.6666667,10.156,0.320959566,10.1509271
2011,12,9,7,10.91766667,126.3333333,11.108,-0.682445518,11.08701638
2011,12,9,8,10.97733333,126.1666667,11.19316667,-0.720173055,11.16997452
2011,12,9,9,10.601,114.3333333,10.72433333,-2.869978317,10.33317714
2011,12,9,10,9.5615,117.5,9.719333333,-2.079735728,9.49421612
2011,12,9,11,8.923666667,118.6666667,9.026333333,-1.751521376,8.854765175
2011,12,9,12,9.106166667,111.5,9.2305,-2.906817857,8.760852709
2011,12,9,13,8.993333333,116.6666667,9.114166667,-2.079521619,8.873760413
2011,12,9,14,9.2425,110.1666667,9.388166667,-3.163006847,8.839290755
2011,12,9,15,9.022666667,104.6666667,9.170333333,-3.902942444,8.298316318
2011,12,9,16,9.415,99.33333333,9.586666667,-4.868817985,8.258255822
2011,12,9,17,9.729333333,98.83333333,9.945833333,-5.125802963,8.523247308
2011,12,9,18,9.3215,99.83333333,9.571666667,-4.789061573,8.287441827
2011,12,9,19,9.658,105.3333333,9.907666667,-4.112153595,9.01399199
2011,12,9,20,8.613,108.8333333,8.900833333,-3.193009677,8.308400762
2011,12,9,21,8.695,110.6666667,8.968166667,-2.947702304,8.469891646
2011,12,9,22,7.2935,106.5,7.564,-2.998652282,6.944219214
2011,12,9,23,7.579333333,108.5,7.870333333,-2.866028943,7.329940305
2011,12,10,0,7.611166667,113,7.9445,-2.303598921,7.603190926
2011,12,10,1,7.904666667,113.8333333,8.266833333,-2.281743031,7.945702115
2011,12,10,2,7.270333333,120.6666667,7.617166667,-1.216395791,7.51941549
2011,12,10,3,6.799,120,7.175,-1.228119726,7.069112175
2011,12,10,4,8.602333333,122.1666667,9.0475,-1.210515961,8.966153432
2011,12,10,5,7.272166667,127.6666667,7.641333333,-0.291865794,7.635757295
2011,12,10,6,6.9855,129.8333333,7.2155,-0.00281037,7.215499453
2011,12,10,7,8.0895,119.6666667,8.209666667,-1.452253,8.080197275
2011,12,10,8,9.123666667,110.8333333,9.253166667,-3.015943836,8.747866948
2011,12,10,9,8.137,102,8.237333333,-3.848857624,7.282853522
2011,12,10,10,8.0655,97,8.164333333,-4.429349788,6.858367096
2011,12,10,11,7.5965,100.1666667,7.6865,-3.807059135,6.677468307
2011,12,10,12,6.859666667,100.8333333,6.963,-3.378101119,6.088661744
2011,12,10,13,7.7475,92,7.845333333,-4.814478779,6.194356237
2011,12,10,14,8.416166667,94.16666667,8.527833333,-4.975010458,6.926269725
2011,12,10,15,8.580333333,92.16666667,8.689,-5.312236396,6.875962876
2011,12,10,16,9.427333333,89.16666667,9.566666667,-6.23701333,7.25401791
2011,12,10,17,10.34416667,85.16666667,10.58483333,-7.443868853,7.525125456
2011,12,10,18,9.8005,84,10.03966667,-7.204338328,6.992311214
2011,12,10,19,9.107666667,88.66666667,9.361833333,-6.165186368,7.045168586
2011,12,10,20,7.3995,92,7.638333333,-4.687448216,6.030917453
2011,12,10,21,6.477,96.5,6.696,-3.681690811,5.592992828
2011,12,10,22,6.405833333,98.83333333,6.690666667,-3.448181552,5.733678089
2011,12,10,23,6.303833333,94.5,6.651,-3.848601408,5.424395653
2011,12,11,0,5.863833333,99,6.193833333,-3.176674052,5.317171553
2011,12,11,1,6.6145,98.33333333,7.0005,-3.660075755,5.96748236
2011,12,11,2,7.269,91.83333333,7.7145,-4.751887844,6.077258606
2011,12,11,3,7.213166667,87.83333333,7.609,-5.093616804,5.652605492
2011,12,11,4,6.263,86.5,6.528,-4.481634486,4.74654994
2011,12,11,5,6.0185,90.83333333,6.323333333,-3.981316318,4.912602652
2011,12,11,6,4.8225,89,5.024833333,-3.28702256,3.800583207
2011,12,11,7,6.815333333,80.66666667,6.894333333,-5.218109918,4.505902906
2011,12,11,8,7.769,81,7.833166667,-5.898799973,5.153897448
2011,12,11,9,7.141,80.5,7.2095,-5.470333136,4.695992507
2011,12,11,10,6.906333333,61.83333333,6.965333333,-6.459160399,2.606744211
2011,12,11,11,7.236166667,57.5,7.298166667,-6.954834115,2.212129998
2011,12,11,12,7.2575,64.5,7.307,-6.641431743,3.046905546
2011,12,11,13,7.907,59.16666667,7.996,-7.546124096,2.64424415
2011,12,11,14,6.948666667,61.16666667,7.026333333,-6.54588223,2.55358296
2011,12,11,15,7.155666667,65.83333333,7.238833333,-6.507455776,3.17076132
2011,12,11,16,7.187833333,64.66666667,7.2665,-6.595778847,3.049216892
2011,12,11,17,7.841666667,63.5,7.978666667,-7.308878024,3.19990997
2011,12,11,18,6.548333333,62.66666667,6.733833333,-6.207170939,2.610658976
2011,12,11,19,5.5555,64.33333333,5.764166667,-5.24609905,2.388317844
2011,12,11,20,5.794,68.5,6.049666667,-5.309261121,2.900036747
2011,12,11,21,6.2845,75.5,6.668833333,-5.41942686,3.886277208
2011,12,11,22,6.977833333,72.5,7.403166667,-6.233726201,3.993436408
2011,12,11,23,6.774666667,68,7.119166667,-6.277410703,3.3580722
2011,12,12,0,5.480333333,68.33333333,5.752166667,-5.056171151,2.742727595
2011,12,12,1,5.794833333,74.16666667,6.066833333,-5.011143184,3.419782256
2011,12,12,2,6.381333333,74,6.7835,-5.614201763,3.807441504
2011,12,12,3,6.329166667,76.16666667,6.604333333,-5.321867109,3.910875765
2011,12,12,4,5.829333333,81.5,6.065666667,-4.532775322,4.030664957
2011,12,12,5,6.100666667,82.33333333,6.369666667,-4.697886607,4.301454972
2011,12,12,6,4.999833333,84.33333333,5.271833333,-3.761576403,3.693612006
2011,12,12,7,6.244166667,81.66666667,6.342166667,-4.727120104,4.228169054
2011,12,12,8,6.658,89.33333333,6.736333333,-4.376893308,5.120643684
2011,12,12,9,5.988666667,70.33333333,6.045,-5.209742862,3.066040493
2011,12,12,10,6.401166667,67.5,6.4755,-5.736287313,3.004514622
2011,12,12,11,6.140666667,91.66666667,6.193666667,-3.829279472,4.868072053
2011,12,12,12,7.656166667,86.5,7.726666667,-5.304548988,5.618108028
2011,12,12,13,8.495166667,83.33333333,8.597166667,-6.238468854,5.91546964
2011,12,12,14,9.353,86.5,9.460666667,-6.494983149,6.878910356
2011,12,12,15,9.605,89,9.747666667,-6.376490148,7.372745678
2011,12,12,16,9.526333333,91.66666667,9.685333333,-5.988027787,7.61243752
2011,12,12,17,10.48833333,87.83333333,10.71666667,-7.173951036,7.961241803
2011,12,12,18,9.724666667,88.5,9.956333333,-6.57845842,7.473450224
2011,12,12,19,8.462833333,90.16666667,8.671166667,-5.537579248,6.6726567
2011,12,12,20,6.696166667,94,6.8925,-4.037248502,5.586338764
2011,12,12,21,5.387,99.5,5.571333333,-2.81556229,4.807532017
2011,12,12,22,5.8875,88.33333333,6.112333333,-4.051937335,4.576289175
2011,12,12,23,5.912,91.16666667,6.193,-3.871198339,4.833949981
2011,12,13,0,6.923333333,94.83333333,7.259833333,-4.166385277,5.945285001
2011,12,13,1,6.855666667,96,7.224666667,-4.024879575,5.999679396
2011,12,13,2,6.479333333,98.5,6.813,-3.545136197,5.817987483
2011,12,13,3,5.5125,99.5,5.808166667,-2.935249798,5.011896712
2011,12,13,4,6.3895,102.1666667,6.717166667,-3.121277842,5.947936841
2011,12,13,5,6.0485,109.1666667,6.397666667,-2.260263412,5.985093825
2011,12,13,6,7.022166667,99.16666667,7.292166667,-3.721758308,6.270901833
2011,12,13,7,8.704833333,95.5,8.83,-4.983017517,7.289611542
2011,12,13,8,9.4725,99.66666667,9.591833333,-4.823289352,8.290907461
2011,12,13,9,8.653666667,95.16666667,8.7685,-4.990341222,7.209929732
2011,12,13,10,8.525666667,92.83333333,8.671333333,-5.221235585,6.923201625
2011,12,13,11,8.020333333,93.5,8.135,-4.82239278,6.551545839
2011,12,13,12,8.6805,97,8.802666667,-4.775661177,7.394592671
2011,12,13,13,9.057,95.33333333,9.165,-5.194054632,7.551094059
2011,12,13,14,9.497,100.3333333,9.663333333,-4.761728467,8.408683197
2011,12,13,15,10.51966667,107.3333333,10.69316667,-4.095945269,9.877603241
2011,12,13,16,10.4745,102.6666667,10.66466667,-4.872973033,9.486266336
2011,12,13,17,10.2715,97.66666667,10.5215,-5.604945667,8.904299317
2011,12,13,18,8.862833333,97,9.089,-4.931003988,7.635124142
2011,12,13,19,8.083166667,94,8.276333333,-4.847822176,6.707929158
2011,12,13,20,8.7725,97.5,9.008,-4.82083903,7.609439864
2011,12,13,21,7.764333333,102.1666667,7.96,-3.698787429,7.04844462
2011,12,13,22,6.247,102.6666667,6.4715,-2.957002404,5.756426759
2011,12,13,23,6.808333333,98.16666667,7.034,-3.695016767,5.985315956
2011,12,14,0,5.600833333,100.5,5.8405,-2.863183832,5.090542073
2011,12,14,1,5.921333333,100.6666667,6.207333333,-3.027265558,5.419100511
2011,12,14,2,6.648,92.16666667,6.979833333,-4.267294818,5.523429034
2011,12,14,3,6.250333333,87.66666667,6.629166667,-4.452003355,4.911773287
2011,12,14,4,6.872833333,88.16666667,7.291333333,-4.849369364,5.444920435
2011,12,14,5,6.821333333,98.16666667,7.214833333,-3.790009971,6.139189233
2011,12,14,6,5.042833333,107,5.302333333,-2.059483417,4.886027715
2011,12,14,7,5.330166667,101,5.4375,-2.624162371,4.762371059
2011,12,14,8,7.191666667,99,7.292333333,-3.740069329,6.260192238
2011,12,14,9,8.122166667,95.16666667,8.239833333,-4.689465695,6.77523172
2011,12,14,10,8.7325,91,8.850333333,-5.552349196,6.89201121
2011,12,14,11,7.976666667,95.66666667,8.114,-4.559454023,6.711808625
2011,12,14,12,7.5635,94.16666667,7.653166667,-4.464743003,6.215869203
2011,12,14,13,8.440833333,101.3333333,8.564166667,-4.089398277,7.524744011
2011,12,14,14,9.6325,96.5,9.7645,-5.368857516,8.156030237
2011,12,14,15,10.51883333,92.16666667,10.67016667,-6.523471946,8.443741501
2011,12,14,16,10.7245,94.16666667,10.928,-6.375231804,8.875674816
2011,12,14,17,11.3485,92,11.59783333,-7.11729127,9.157177672
2011,12,14,18,8.378333333,96.16666667,8.571166667,-4.754292815,7.131731758
2011,12,14,19,8.598333333,98.66666667,8.829166667,-4.572294543,7.553032944
2011,12,14,20,7.936166667,101.5,8.191833333,-3.890655237,7.208948271
2011,12,14,21,7.204,104.6666667,7.480166667,-3.183598558,6.768869447
2011,12,14,22,6.778333333,108.5,7.054,-2.568756279,6.569658072
2011,12,14,23,7.042333333,110.6666667,7.344,-2.413863003,6.935964346
2011,12,15,0,6.564666667,111.5,6.892,-2.170390409,6.54133545
2011,12,15,1,7.505833333,119.3333333,7.889,-1.440677191,7.756337424
2011,12,15,2,7.696,120.8333333,8.1585,-1.279409023,8.05755762
2011,12,15,3,7.536666667,116.6666667,7.9385,-1.81127721,7.729104548
2011,12,15,4,8.810166667,123.8333333,9.267333333,-0.972289804,9.216187913
2011,12,15,5,8.035666667,127.8333333,8.463666667,-0.298672195,8.458395142
2011,12,15,6,5.7755,116.8333333,5.9725,-1.345786682,5.818901482
2011,12,15,7,9.214833333,106,9.355166667,-3.783545376,8.555929392
2011,12,15,8,10.42216667,107.5,10.56916667,-4.02003122,9.774795808
2011,12,15,9,10.3895,105.3333333,10.56116667,-4.383387224,9.608546086
2011,12,15,10,9.759333333,104,9.905166667,-4.319696111,8.913616113
2011,12,15,11,9.368166667,100.1666667,9.501333333,-4.7059309,8.254062604
2011,12,15,12,9.004833333,97.5,9.138,-4.890411529,7.719256381
2011,12,15,13,9.931666667,97.16666667,10.06133333,-5.433909807,8.467765502
2011,12,15,14,10.27683333,94,10.432,-6.110493489,8.455086831
2011,12,15,15,10.391,93.66666667,10.55883333,-6.234468305,8.521758401
2011,12,15,16,10.21233333,102,10.40733333,-4.86278054,9.201410352
2011,12,15,17,10.54733333,95.5,10.7965,-6.092768813,8.913056739
2011,12,15,18,9.347333333,93.16666667,9.585333333,-5.72695836,7.686388167
2011,12,15,19,9.281,96,9.546333333,-5.318285787,7.927693006
2011,12,15,20,9.119166667,97.83333333,9.416666667,-4.993183078,7.983842049
2011,12,15,21,8.055666667,104,8.338333333,-3.636391721,7.503629656
2011,12,15,22,7.685333333,102.5,7.933,-3.645312045,7.045863261
2011,12,15,23,8.901333333,113,9.163,-2.656916975,8.769342118
2011,12,16,0,8.039,111.1666667,8.341166667,-2.672767113,7.90135288
2011,12,16,1,8.321666667,109.6666667,8.683,-2.996657273,8.149511285
2011,12,16,2,8.538,119.1666667,8.866666667,-1.644568659,8.71281652
2011,12,16,3,7.476833333,123.1666667,7.804166667,-0.90902747,7.751044215
2011,12,16,4,7.318666667,127.3333333,7.674166667,-0.337728594,7.6667316
2011,12,16,5,6.501,120.5,6.817333333,-1.108241009,6.726651146
2011,12,16,6,7.095666667,118.6666667,7.2965,-1.415854616,7.157811674
2011,12,16,7,9.408833333,110,9.584,-3.255220995,9.014243855
2011,12,16,8,9.859666667,113.8333333,10.01783333,-2.765039582,9.62868323
2011,12,16,9,9.378333333,113.8333333,9.506333333,-2.623859579,9.137052826
2011,12,16,10,8.8735,103.3333333,9.012333333,-4.024424535,8.063879914
2011,12,16,11,9.005666667,106.8333333,9.141833333,-3.575276187,8.413710054
2011,12,16,12,8.724833333,101,8.812333333,-4.252872374,7.718179535
2011,12,16,13,8.9625,105.1666667,9.063833333,-3.785894043,8.235294833
2011,12,16,14,9.652,102.8333333,9.769666667,-4.438725968,8.703108557
2011,12,16,15,9.4885,105,9.627,-4.046551358,8.735247627
2011,12,16,16,10.37016667,106.1666667,10.56316667,-4.243981423,9.673112828
2011,12,16,17,10.20133333,101.8333333,10.437,-4.903463612,9.213414872
2011,12,16,18,8.983333333,105.5,9.215833333,-3.800603951,8.395653258
2011,12,16,19,9.713166667,111.3333333,9.9985,-3.176263444,9.480577661
2011,12,16,20,9.399,115.5,9.701333333,-2.405349252,9.398412814
2011,12,16,21,10.00133333,118.6666667,10.277,-1.994207893,10.08165978
2011,12,16,22,9.799166667,125.6666667,10.101,-0.737841941,10.0740156
2011,12,16,23,9.792833333,128.8333333,10.11616667,-0.180490991,10.1145564
2011,12,17,0,9.432666667,128.8333333,9.754,-0.174029272,9.752447376
2011,12,17,1,9.104333333,127.8333333,9.422333333,-0.332502341,9.41646471
2011,12,17,2,8.695,130,9.025333333,0.022738329,9.02530469
2011,12,17,3,9.5215,132.5,9.843333333,0.454134393,9.832851726
2011,12,17,4,8.681333333,131.5,8.998333333,0.258210696,8.994627842
2011,12,17,5,7.360166667,130.8333333,7.632666667,0.130235991,7.631555479
2011,12,17,6,8.685666667,126.6666667,8.878333333,-0.493897394,8.864585052
2011,12,17,7,11.0825,123.5,11.32583333,-1.2537659,11.25622369
2011,12,17,8,11.05466667,117.8333333,11.24083333,-2.341383012,10.99428304
2011,12,17,9,10.7335,115.3333333,10.912,-2.736261142,10.5633621
2011,12,17,10,10.49833333,113.5,10.672,-3.005222427,10.24012803
2011,12,17,11,9.450333333,109.6666667,9.595,-3.311404645,9.00547746
2011,12,17,12,9.931666667,107,10.07516667,-3.913303328,9.284128419
2011,12,17,13,9.660333333,112,9.803666667,-3.005999607,9.331443966
2011,12,17,14,9.583833333,119.6666667,9.7185,-1.719158811,9.565235765
2011,12,17,15,10.2085,108.5,10.34933333,-3.768771615,9.63872714
2011,12,17,16,10.22366667,107.5,10.436,-3.969380664,9.651637848
2011,12,17,17,10.27983333,107.1666667,10.52233333,-4.058765358,9.708033914
2011,12,17,18,9.837166667,106.8333333,10.0975,-3.949027507,9.293260353
2011,12,17,19,10.30266667,108.3333333,10.59,-3.885085395,9.851609588
2011,12,17,20,9.748,117.5,10.05966667,-2.152560002,9.826666726
2011,12,17,21,9.333666667,120.3333333,9.651333333,-1.596636889,9.518349949
2011,12,17,22,8.751166667,125.1666667,9.070333333,-0.74147133,9.039976053
2011,12,17,23,8.655166667,128,8.979,-0.29075377,8.974291239
2011,12,18,0,8.912166667,128.1666667,9.240333333,-0.272349966,9.236318834
2011,12,18,1,9.020166667,128.5,9.376833333,-0.221840304,9.374208779
2011,12,18,2,8.530333333,132.6666667,8.880666667,0.435524112,8.869980789
2011,12,18,3,11.1945,132.3333333,11.60966667,0.501888957,11.5988132
2011,12,18,4,10.177,139.1666667,10.52283333,1.702526851,10.38419104
2011,12,18,5,9.330833333,138.5,9.706333333,1.458868287,9.596072639
2011,12,18,6,8.242,131.3333333,8.418666667,0.217097117,8.415866996
2011,12,18,7,10.74883333,124.6666667,10.9535,-0.990646402,10.90861045
2011,12,18,8,9.3245,116.6666667,9.441833333,-2.154283245,9.192784148
2011,12,18,9,9.172,116.8333333,9.279666667,-2.09099235,9.041015675
2011,12,18,10,8.751833333,116,8.860166667,-2.121802368,8.602354798
2011,12,18,11,7.509833333,116.3333333,7.608166667,-1.778972534,7.397260084
2011,12,18,12,7.3885,115,7.458,-1.912116947,7.208715058
2011,12,18,13,8.6085,109.3333333,8.717333333,-3.056054548,8.164094012
2011,12,18,14,9.0485,100.8333333,9.167,-4.447372247,8.015907254
2011,12,18,15,9.96,101,10.1045,-4.876477918,8.849908664
2011,12,18,16,10.23683333,100.3333333,10.414,-5.131628864,9.061886184
2011,12,18,17,10.522,101.1666667,10.77516667,-5.172670748,9.45239092
2011,12,18,18,10.14866667,105.5,10.41483333,-4.295070806,9.48794604
2011,12,18,19,9.885,107.5,10.14666667,-3.859331399,9.3840506
2011,12,18,20,9.765333333,113.8333333,10.00266667,-2.760853406,9.61410573
2011,12,18,21,9.9465,116.5,10.25416667,-2.368659636,9.976842468
2011,12,18,22,9.254,118,9.580166667,-1.968213592,9.375805492
2011,12,18,23,9.4095,120,9.763666667,-1.671212772,9.619575596
2011,12,19,0,8.8545,123.3333333,9.204666667,-1.045559855,9.145091199
2011,12,19,1,8.629166667,126.8333333,8.975333333,-0.473223634,8.962849314
2011,12,19,2,8.157,131.8333333,8.5005,0.293354301,8.495436628
2011,12,19,3,7.956833333,133,8.288833333,0.454656821,8.276354584
2011,12,19,4,7.688333333,130,8.030666667,0.020232376,8.03064118
2011,12,19,5,8.279,131.8333333,8.642166667,0.298243252,8.637018911
