-10.678546276715771,10.068868626969172,3.5564180859790833,1.2414670109969956,0.7552612660507428,3.0123970056296474,3.3288061325219993,3.0159636118595246,1.0547844124676355,2.255533114846924,1.5486436763137277,1.574919088248371
-0.0,0.8149968723705763,0.6269049700999441,0.609358370674528,0.5529594042516442,0.49046723639242534,0.4869025899414522,0.5013479594754058,0.4763422843976572,0.44362815682809115,0.4398748400638198,0.43899532665608626
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03764860295353901,-0.0,-0.0,0.03898735086717825,0.0738868607617507,0.07287603717029363
-0.0,-0.0,-0.0,-0.0,0.14653576854768885,0.20257860824645385,0.16335616841234624,0.14900842709536918,0.13426839891334924,0.11458929834676632,0.116021659544373,0.1158835156006647
-0.0,-0.4338427413730956,-0.3334906017637518,-0.2813189183918555,-0.36530040168615985,-0.33340542220000197,-0.3399828664410485,-0.30259567027350115,-0.24332211390072656,-0.24379597623472413,-0.2575165092987063,-0.25398621011133893
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0785145133687628,-0.06685677606134761,-0.121430461370926,-0.13845622485520245,-0.14750643679878295,-0.16734204737562317,-0.1697070304879771
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11011946189752982,0.09654946338526478,0.10275706999920452,0.13886789749175812,0.13895700697866994
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07233715440359759,-0.11444095095470319,-0.12883852747111574,-0.10875903479498487,-0.1087030350855852
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.044215747520814044,-0.0447748391957984
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09080072587165686,0.09768556569390793,0.128866958859851,0.1266546160617272
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0029193325235808616
-0.0,-0.0,-0.0,0.13807365145158612,0.17201278428028005,0.17364214532068234,0.1579585237697478,0.15091556325409483,0.11095940088910948,0.08528517842258103,0.07734537018674717,0.07752653340939264
1.0912861933446525,-0.0,0.35423440762996233,0.2702834275780843,0.24950547631456604,0.21810964022582527,0.22306946583013892,0.25929388750206084,0.33445185070633204,0.3386974397922679,0.3339349779980574,0.3330482009904299
