37,200,15817.907717042479
37,600,12906.948345056056
37,1800,12288.387310654216
37,200,12281.458839589463
37,200,14083.62054617976
37,200,15432.580376181231
37,200,12835.149358404178
37,600,12281.458839589463
37,600,12792.467373313697
37,600,12984.740748603503
37,600,12824.727780114823
37,1800,12281.458839589463
37,1800,12297.097463059059
37,1800,12281.458839589079
37,1800,12281.458839589075
37,200,12281.458839589463
37,200,12835.149358403949
37,200,12959.758040232471
37,200,13892.759257166363
37,600,12281.458839589463
37,600,12281.458839589457
37,600,12368.12880532405
37,600,13644.548982703102
37,1800,12281.458839589463
37,1800,12281.458839589457
37,1800,12281.458839589457
37,1800,12421.69874351023
